logging to /opt/profile_res/2016020700-2016020800_unique/tenant_6_profile_res-FIX_RATE-REAL-0.01.csvtracefile: /data1/tmp/tenant_6_trace
open file /data1/tmp/tenant_6_trace
read 1000000 lines
read 2000000 lines
read 3000000 lines
read 4000000 lines
read 5000000 lines
read 6000000 lines
read 7000000 lines
read 8000000 lines
read 9000000 lines
read 10000000 lines
read 11000000 lines
read 12000000 lines
read 13000000 lines
read 14000000 lines
read 15000000 lines
read 16000000 lines
read 17000000 lines
read 18000000 lines
read 19000000 lines
read 20000000 lines
read 21000000 lines
read 22000000 lines
read 23000000 lines
read 24000000 lines
read 25000000 lines
read 26000000 lines
read 27000000 lines
read 28000000 lines
read 29000000 lines
read 30000000 lines
read 31000000 lines
read 32000000 lines
read 33000000 lines
read 34000000 lines
read 35000000 lines
read 36000000 lines
read 37000000 lines
read 38000000 lines
read 39000000 lines
read 40000000 lines
read 41000000 lines
read 42000000 lines
read 43000000 lines
read 44000000 lines
read 45000000 lines
read 46000000 lines
read 47000000 lines
read 48000000 lines
read 49000000 lines
read 50000000 lines
read 51000000 lines
read 52000000 lines
read 53000000 lines
read 54000000 lines
read 55000000 lines
read 56000000 lines
read 57000000 lines
read 58000000 lines
read 59000000 lines
read 60000000 lines
read 61000000 lines
read 62000000 lines
read 63000000 lines
read 64000000 lines
read 65000000 lines
read 66000000 lines
read 67000000 lines
read 68000000 lines
read 69000000 lines
read 70000000 lines
read 71000000 lines
read 72000000 lines
read 73000000 lines
read 74000000 lines
read 75000000 lines
read 76000000 lines
read 77000000 lines
read 78000000 lines
read 79000000 lines
read 80000000 lines
read 81000000 lines
read 82000000 lines
[FILE]: /data1/tmp/tenant_6_trace
total_access_num: 82834676
total_access_size: 8928631407247
unique_access_num: 32048538
unique_access_size: 2890851224722
min_item_size: 1
[method]: REAL
[metric]: MAE
[seed]: 42
[sample_method]: FIX_RATE
[sample_metric]: 0.01
MAEQ_factor: 1.336192
cache_size, BMRC_ratio, OMRC_ratio
28908512247, 0.717308, 0.774053
57817024494, 0.642246, 0.704108
86725536741, 0.594208, 0.657437
115634048988, 0.558936, 0.622634
144542561236, 0.531368, 0.595310
173451073483, 0.509124, 0.573029
202359585730, 0.490590, 0.554481
231268097977, 0.474929, 0.538720
260176610224, 0.461468, 0.525207
289085122472, 0.449784, 0.513472
317993634719, 0.439527, 0.503145
346902146966, 0.430472, 0.493978
375810659213, 0.422317, 0.485769
404719171461, 0.415041, 0.478460
433627683708, 0.408438, 0.471845
462536195955, 0.402454, 0.465842
491444708202, 0.397033, 0.460402
520353220449, 0.392010, 0.455398
549261732697, 0.387460, 0.450877
578170244944, 0.383271, 0.446669
607078757191, 0.379362, 0.442805
635987269438, 0.375734, 0.439243
664895781686, 0.372431, 0.435935
693804293933, 0.369393, 0.432898
722712806180, 0.366536, 0.430044
751621318427, 0.363833, 0.427393
780529830674, 0.361370, 0.424933
809438342922, 0.359093, 0.422637
838346855169, 0.356927, 0.420487
867255367416, 0.354938, 0.418500
896163879663, 0.353049, 0.416638
925072391911, 0.351276, 0.414872
953980904158, 0.349657, 0.413224
982889416405, 0.348157, 0.411688
1011797928652, 0.346757, 0.410254
1040706440899, 0.345392, 0.408894
1069614953147, 0.344093, 0.407622
1098523465394, 0.342905, 0.406441
1127431977641, 0.341794, 0.405325
1156340489888, 0.340771, 0.404287
1185249002136, 0.339809, 0.403299
1214157514383, 0.338888, 0.402382
1243066026630, 0.338017, 0.401522
1271974538877, 0.337213, 0.400710
1300883051124, 0.336446, 0.399937
1329791563372, 0.335718, 0.399206
1358700075619, 0.335037, 0.398508
1387608587866, 0.334418, 0.397851
1416517100113, 0.333827, 0.397250
1445425612361, 0.333256, 0.396658
1474334124608, 0.332694, 0.396093
1503242636855, 0.332161, 0.395555
1532151149102, 0.331674, 0.395063
1561059661349, 0.331198, 0.394580
1589968173597, 0.330762, 0.394143
1618876685844, 0.330325, 0.393713
1647785198091, 0.329926, 0.393311
1676693710338, 0.329567, 0.392928
1705602222585, 0.329209, 0.392553
1734510734833, 0.328879, 0.392211
1763419247080, 0.328537, 0.391870
1792327759327, 0.328229, 0.391539
1821236271574, 0.327942, 0.391238
1850144783822, 0.327643, 0.390947
1879053296069, 0.327367, 0.390664
1907961808316, 0.327109, 0.390408
1936870320563, 0.326879, 0.390165
1965778832810, 0.326653, 0.389931
1994687345058, 0.326450, 0.389709
2023595857305, 0.326242, 0.389496
2052504369552, 0.326049, 0.389306
2081412881799, 0.325870, 0.389119
2110321394047, 0.325696, 0.388937
2139229906294, 0.325537, 0.388771
2168138418541, 0.325395, 0.388621
2197046930788, 0.325240, 0.388468
2225955443035, 0.325108, 0.388331
2254863955283, 0.324986, 0.388205
2283772467530, 0.324868, 0.388079
2312680979777, 0.324763, 0.387966
2341589492024, 0.324663, 0.387855
2370498004272, 0.324565, 0.387751
2399406516519, 0.324472, 0.387655
2428315028766, 0.324386, 0.387564
2457223541013, 0.324307, 0.387481
2486132053260, 0.324240, 0.387404
2515040565508, 0.324176, 0.387331
2543949077755, 0.324112, 0.387265
2572857590002, 0.324053, 0.387202
2601766102249, 0.324002, 0.387146
2630674614497, 0.323959, 0.387100
2659583126744, 0.323922, 0.387057
2688491638991, 0.323885, 0.387018
2717400151238, 0.323855, 0.386985
2746308663485, 0.323830, 0.386956
2775217175733, 0.323807, 0.386935
2804125687980, 0.323789, 0.386916
2833034200227, 0.323780, 0.386906
2861942712474, 0.323776, 0.386900
2890851224722, 0.323773, 0.386898
Time used: 243583 ms
