logging to /opt/shards_res_1000/2016020600-2016020700_unique/tenant_2_profile_res-FIX_RATE-SHARDS-0.01.csvtracefile: /data1/tenant_trace/2016020600-2016020700_unique/tenant_2_trace
open file /data1/tenant_trace/2016020600-2016020700_unique/tenant_2_trace
read 1000000 lines
read 2000000 lines
read 3000000 lines
read 4000000 lines
read 5000000 lines
read 6000000 lines
read 7000000 lines
read 8000000 lines
read 9000000 lines
read 10000000 lines
read 11000000 lines
read 12000000 lines
read 13000000 lines
read 14000000 lines
read 15000000 lines
read 16000000 lines
read 17000000 lines
read 18000000 lines
read 19000000 lines
read 20000000 lines
read 21000000 lines
read 22000000 lines
read 23000000 lines
read 24000000 lines
read 25000000 lines
read 26000000 lines
read 27000000 lines
read 28000000 lines
read 29000000 lines
read 30000000 lines
read 31000000 lines
read 32000000 lines
read 33000000 lines
[FILE]: /data1/tenant_trace/2016020600-2016020700_unique/tenant_2_trace
total_access_num: 33430153
total_access_size: 118714355294
unique_access_num: 20328540
unique_access_size: 72316768109
min_item_size: 1
[method]: SHARDS
[metric]: MAE
[seed]: 42
[sample_method]: FIX_RATE
[sample_metric]: 0.01
MAEQ_factor: 1.025345
cache_size, BMRC_ratio, OMRC_ratio
72316768, 0.967319, 0.963964
144633536, 0.956003, 0.953703
216950304, 0.947916, 0.945863
289267072, 0.941191, 0.939249
361583840, 0.935289, 0.933461
433900608, 0.929915, 0.928035
506217376, 0.924747, 0.922953
578534144, 0.920272, 0.918505
650850912, 0.915761, 0.914134
723167681, 0.911704, 0.910042
795484449, 0.907694, 0.906103
867801217, 0.903864, 0.902378
940117985, 0.900564, 0.899025
1012434753, 0.897272, 0.895717
1084751521, 0.894273, 0.892740
1157068289, 0.891168, 0.889647
1229385057, 0.888382, 0.886850
1301701825, 0.885578, 0.884054
1374018594, 0.882901, 0.881340
1446335362, 0.880210, 0.878666
1518652130, 0.877517, 0.876034
1590968898, 0.874937, 0.873485
1663285666, 0.872537, 0.871041
1735602434, 0.870163, 0.868678
1807919202, 0.867821, 0.866423
1880235970, 0.865654, 0.864251
1952552738, 0.863413, 0.862005
2024869507, 0.861269, 0.859875
2097186275, 0.859387, 0.857966
2169503043, 0.857404, 0.856010
2241819811, 0.855446, 0.854075
2314136579, 0.853457, 0.852100
2386453347, 0.851574, 0.850237
2458770115, 0.849789, 0.848454
2531086883, 0.847982, 0.846626
2603403651, 0.846262, 0.844906
2675720420, 0.844483, 0.843165
