logging to /opt/profile_res/2016020200-2016020300_unique/tenant_2_profile_res-FIX_RATE-REAL-0.01.csvtracefile: /data1/tmp/tenant_2_trace
open file /data1/tmp/tenant_2_trace
read 1000000 lines
read 2000000 lines
read 3000000 lines
read 4000000 lines
read 5000000 lines
read 6000000 lines
read 7000000 lines
read 8000000 lines
read 9000000 lines
read 10000000 lines
read 11000000 lines
read 12000000 lines
read 13000000 lines
read 14000000 lines
read 15000000 lines
read 16000000 lines
read 17000000 lines
read 18000000 lines
read 19000000 lines
read 20000000 lines
read 21000000 lines
read 22000000 lines
read 23000000 lines
read 24000000 lines
read 25000000 lines
read 26000000 lines
read 27000000 lines
read 28000000 lines
read 29000000 lines
read 30000000 lines
read 31000000 lines
read 32000000 lines
read 33000000 lines
read 34000000 lines
read 35000000 lines
read 36000000 lines
[FILE]: /data1/tmp/tenant_2_trace
total_access_num: 36406150
total_access_size: 129020210042
unique_access_num: 22262503
unique_access_size: 78835204878
min_item_size: 1
[method]: REAL
[metric]: MAE
[seed]: 42
[sample_method]: FIX_RATE
[sample_metric]: 0.01
MAEQ_factor: 1.288451
cache_size, BMRC_ratio, OMRC_ratio
788352048, 0.903536, 0.904323
1576704097, 0.872104, 0.873121
2365056146, 0.849687, 0.850805
3153408195, 0.831965, 0.833118
3941760243, 0.817156, 0.818318
4730112292, 0.804366, 0.805545
5518464341, 0.793303, 0.794441
6306816390, 0.783423, 0.784564
7095168439, 0.774524, 0.775653
7883520487, 0.766351, 0.767440
8671872536, 0.758844, 0.759910
9460224585, 0.751941, 0.752959
10248576634, 0.745436, 0.746437
11036928682, 0.739452, 0.740416
11825280731, 0.733767, 0.734711
12613632780, 0.728392, 0.729326
13401984829, 0.723336, 0.724252
14190336878, 0.718510, 0.719413
14978688926, 0.713989, 0.714863
15767040975, 0.709702, 0.710574
16555393024, 0.705647, 0.706506
17343745073, 0.701768, 0.702608
18132097121, 0.698064, 0.698897
18920449170, 0.694485, 0.695291
19708801219, 0.691075, 0.691863
20497153268, 0.687737, 0.688522
21285505317, 0.684614, 0.685388
22073857365, 0.681620, 0.682377
22862209414, 0.678692, 0.679463
23650561463, 0.675913, 0.676663
24438913512, 0.673246, 0.673996
25227265560, 0.670644, 0.671375
26015617609, 0.668163, 0.668885
26803969658, 0.665785, 0.666501
27592321707, 0.663499, 0.664224
28380673756, 0.661297, 0.662012
29169025804, 0.659185, 0.659901
29957377853, 0.657103, 0.657823
30745729902, 0.655128, 0.655840
31534081951, 0.653232, 0.653950
32322433999, 0.651360, 0.652089
33110786048, 0.649635, 0.650358
33899138097, 0.647959, 0.648682
34687490146, 0.646342, 0.647051
35475842195, 0.644808, 0.645500
36264194243, 0.643294, 0.643985
37052546292, 0.641833, 0.642520
37840898341, 0.640452, 0.641139
38629250390, 0.639091, 0.639767
39417602439, 0.637821, 0.638484
40205954487, 0.636570, 0.637223
40994306536, 0.635348, 0.635996
41782658585, 0.634158, 0.634799
42571010634, 0.633030, 0.633663
43359362682, 0.631957, 0.632582
44147714731, 0.630917, 0.631534
44936066780, 0.629912, 0.630519
45724418829, 0.628924, 0.629527
46512770878, 0.627986, 0.628579
47301122926, 0.627081, 0.627672
48089474975, 0.626199, 0.626788
48877827024, 0.625345, 0.625928
49666179073, 0.624532, 0.625112
50454531121, 0.623742, 0.624314
51242883170, 0.622983, 0.623549
52031235219, 0.622260, 0.622815
52819587268, 0.621531, 0.622081
53607939317, 0.620870, 0.621411
54396291365, 0.620230, 0.620764
55184643414, 0.619628, 0.620154
55972995463, 0.619014, 0.619536
56761347512, 0.618443, 0.618963
57549699560, 0.617917, 0.618432
58338051609, 0.617401, 0.617909
59126403658, 0.616898, 0.617404
59914755707, 0.616411, 0.616917
60703107756, 0.615954, 0.616461
61491459804, 0.615532, 0.616031
62279811853, 0.615120, 0.615615
63068163902, 0.614751, 0.615239
63856515951, 0.614390, 0.614876
64644867999, 0.614062, 0.614545
65433220048, 0.613736, 0.614218
66221572097, 0.613425, 0.613907
67009924146, 0.613138, 0.613618
67798276195, 0.612861, 0.613341
68586628243, 0.612611, 0.613090
69374980292, 0.612373, 0.612850
70163332341, 0.612152, 0.612633
70951684390, 0.611955, 0.612434
71740036438, 0.611781, 0.612259
72528388487, 0.611626, 0.612103
73316740536, 0.611493, 0.611968
74105092585, 0.611371, 0.611847
74893444634, 0.611254, 0.611729
75681796682, 0.611174, 0.611649
76470148731, 0.611113, 0.611586
77258500780, 0.611066, 0.611540
78046852829, 0.611038, 0.611513
78835204878, 0.611030, 0.611504
Time used: 61892 ms
